document_id,equipment_id,name,org_name,previous_status,new_status,matched_query,queries_tried_count,queries_tried,papers_count,error
eqnet-3635,eqnet-3635,分離用小型超遠心機(CS100GXL),九州大学 工学研究院 マテリアル先端リサーチインフラ,,no_results_verified,"TITLE-ABS-KEY(""CS100GXL"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""CS100GXL"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""CS100GXL"") AND TITLE-ABS-KEY(""超遠心分離機"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""CS100GXL"") AND AFFIL(""九州大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3636,eqnet-3636,分取HPLCシステム(LC-908-C60),九州大学 工学研究院 マテリアル先端リサーチインフラ,,ready,"TITLE-ABS-KEY(""HPLC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""HPLC"") AND DOCTYPE(ar OR cp)",3,
eqnet-364,eqnet-364,X線光電子分光装置(紫外線光電子分光装置付き)(ThermoFisher Scientific(株)製・ThetaProbe),熊本大学 大学院自然科学研究科 物質生命化学専攻 松本研究室,,ready,"TITLE-ABS-KEY(""XPS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""XPS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3642,eqnet-3642,環境制御型多機能走査プローブ顕微鏡(SPI3800N),九州大学 工学研究院 マテリアル先端リサーチインフラ,,ready,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3643,eqnet-3643,超高分解能走査電子顕微鏡(SU9000),九州大学 工学研究院 マテリアル先端リサーチインフラ,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3644,eqnet-3644,3次元SEM画像測定解析システム( VE-9800),九州大学 工学研究院 マテリアル先端リサーチインフラ,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3645,eqnet-3645,透過型電子顕微鏡システム(JEM-2010),九州大学 工学研究院 マテリアル先端リサーチインフラ,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3647,eqnet-3647,化学吸着分析,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,no_results_verified,"TITLE-ABS-KEY(""化学吸着分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""化学吸着分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""化学吸着分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND TITLE-ABS-KEY(""土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""化学吸着分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND AFFIL(""広島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3648,eqnet-3648,粒度分布分析,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,no_results_verified,"TITLE-ABS-KEY(""粒度分布分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""粒度分布分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""粒度分布分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND TITLE-ABS-KEY(""土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""粒度分布分析 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND AFFIL(""広島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3649,eqnet-3649,動的吸水率測定,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,no_results_verified,"TITLE-ABS-KEY(""動的吸水率測定 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""動的吸水率測定 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""動的吸水率測定 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND TITLE-ABS-KEY(""土木・建築・工学関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""動的吸水率測定 土木・建築・工学関連装置 土木・建築・工学関連装置"") AND AFFIL(""広島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-365,eqnet-365,日本分光(株) 円二色分散計 J 720,熊本大学 大学院自然科学研究科 物質生命化学専攻 高藤研究室,,ready,"TITLE-ABS-KEY(""J"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""J"") AND DOCTYPE(ar OR cp)",3,
eqnet-3650,eqnet-3650,TGDSC-GCMS,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,ready,"TITLE-ABS-KEY(""GCMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""GCMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3651,eqnet-3651,電子スピン共鳴装置 JEOL JES-FA200,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""JEOL"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""JEOL"") AND DOCTYPE(ar OR cp)",3,
eqnet-3652,eqnet-3652,ESI-Qq-TOF質量分析装置 Bruker micrOTOF-QIII compact,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3653,eqnet-3653,ESI (or DART)-LIT-Orbitrap質量分析装置 Thermo Fisher Scientific Orbitrap XL,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3654,eqnet-3654,MALDI-TOF質量分析装置 島津/KRATOS AXIMA-PERFORMANCE,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""MALDI"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""MALDI"") AND DOCTYPE(ar OR cp)",3,
eqnet-3655,eqnet-3655,フーリエ変換赤外分光光度計(赤外顕微鏡付) 日本分光 FT/IR 6100,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""FTIR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""FTIR"") AND DOCTYPE(ar OR cp)",3,
eqnet-3656,eqnet-3656,レーザーラマン分光計 日本分光 NR-1800,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""NR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NR"") AND DOCTYPE(ar OR cp)",3,
eqnet-3657,eqnet-3657,円二色性分散計 日本分光 J-720W,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""J"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""J"") AND DOCTYPE(ar OR cp)",3,
eqnet-3659,eqnet-3659,単結晶X線構造解析装置(1光子検出型ハイブリッドピクセル検出器搭載 XtaLAB Synergy Custom) リガク XtaLAB Synergy Custom,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",3,
eqnet-3661,eqnet-3661,EDS元素分析システム搭載電界放出形走査電子顕微鏡 JEOL JSM-7600F,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3662,eqnet-3662,高加速透過型電子顕微鏡 JEOL JEM-2100,大阪大学 理学研究科 技術部 分析機器測定室,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3665,eqnet-3665,紫外可視分光光度計 (島津製作所 UV-2450),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,ready,"TITLE-ABS-KEY(""UV"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""UV"") AND DOCTYPE(ar OR cp)",3,
eqnet-3666,eqnet-3666,DNAシークエンサー (Applied Biosystems SeqStudio Genetic Analyzer),愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,ready,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",3,
eqnet-3667,eqnet-3667,汎用透過電子顕微鏡(FEI Tecnai20),九州大学 生体防御医学研究所,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3668,eqnet-3668,高性能透過型電子顕微鏡(FEI Tecnai Polara),九州大学 生体防御医学研究所,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3669,eqnet-3669,次世代DNAシーケンサー (Illumina NovaSeq ),九州大学 生体防御医学研究所,,ready,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",3,
eqnet-3670,eqnet-3670,オールインワン蛍光顕微鏡 (KEYENCE・BZ-X800),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,ready,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",3,
eqnet-3672,eqnet-3672,オールインワン蛍光顕微鏡(keyence製・BZ-X700),島根大学 研究・学術情報本部 総合科学研究支援センター 遺伝子機能解析部門3,,ready,"TITLE-ABS-KEY(""keyence"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""keyence"") AND DOCTYPE(ar OR cp)",3,
eqnet-3673-fb111d82,eqnet-3673-fb111d82,ゼータ電位・粒径・分子量測定装置,長崎大学 工学研究科 教育研究支援部 化学・物質工学系技術室,,no_results_verified,"TITLE-ABS-KEY(""ゼータ電位・粒径・分子量測定装置 物性計測/成分分析 粒度分布測定・ゼータ電位測定"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ゼータ電位・粒径・分子量測定装置 物性計測/成分分析 粒度分布測定・ゼータ電位測定"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ゼータ電位・粒径・分子量測定装置 物性計測/成分分析 粒度分布測定・ゼータ電位測定"") AND TITLE-ABS-KEY(""粒度分布測定・ゼータ電位測定"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ゼータ電位・粒径・分子量測定装置 物性計測/成分分析 粒度分布測定・ゼータ電位測定"") AND AFFIL(""長崎大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3674,eqnet-3674,分光蛍光光度計 日立 F−2500,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,ready,"TITLE-ABS-KEY(""F"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""F"") AND DOCTYPE(ar OR cp)",3,
eqnet-3675,eqnet-3675,質量測定装置 autoflex speed TOF/TOF-KG,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,ready,"TITLE-ABS-KEY(""autoflex"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""autoflex"") AND DOCTYPE(ar OR cp)",3,
eqnet-3694,eqnet-3694,DNAシークエンサー ABI PRISM 3130xl Genetic Analyzer,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,ready,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",3,
eqnet-3695,eqnet-3695,DNAシークエンサー ABI PRISM 3500xl Genetic Analyzer,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,ready,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""DNA"") AND DOCTYPE(ar OR cp)",3,
eqnet-3696,eqnet-3696,磁気特性測定システム Quantum Design社 MPMS3,島根大学 研究・学術情報本部 総合科学研究支援センター 物質機能分析部門,,ready,"TITLE-ABS-KEY(""Quantum"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Quantum"") AND DOCTYPE(ar OR cp)",3,
eqnet-3697,eqnet-3697,低温物性測定装置 Quantum Design社 PPMS,島根大学 研究・学術情報本部 総合科学研究支援センター 物質機能分析部門,,ready,"TITLE-ABS-KEY(""Quantum"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Quantum"") AND DOCTYPE(ar OR cp)",3,
eqnet-3698,eqnet-3698,埋込機(ビューラー・SimpliMet 2),横浜国立大学 移設または廃棄済設備,,no_results_verified,"TITLE-ABS-KEY(""SimpliMet"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""SimpliMet"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""EM"") AND TITLE-ABS-KEY(""電顕用試料作成装置-ミクロトーム等 EM sample preparation. e.g. Microtome."") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""SimpliMet"") AND AFFIL(""横浜国立大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3701,eqnet-3701,高速液体クロマトグラフ トリプル四重極質量分析装置 LCMS-8030(島津製作所),島根大学 研究・学術情報本部 総合科学研究支援センター 生体情報・RI実験部門,,ready,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3707,eqnet-3707,"オートサンプルチェンジャー付Ge半導体検出器型ガンマ線スペクトル測定装置(SEIKO EG&G, GEM45-83-XLB-C)",鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""Ge"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Ge"") AND DOCTYPE(ar OR cp)",3,
eqnet-3708,eqnet-3708,Fe-57メスバウア分光測定装置(WissEl社),鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""Fe"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Fe"") AND DOCTYPE(ar OR cp)",3,
eqnet-3709,eqnet-3709,"液体シンチレーションカウンター (PerkinElmer, Tri-Carb3180TR/SL)",鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""PerkinElmer"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""PerkinElmer"") AND DOCTYPE(ar OR cp)",3,
eqnet-371,eqnet-371,高分解能二重収束質量分析計 日本電子(株)製 JMS-700,九州大学 先導物質化学研究所 物質機能評価センター,,ready,"TITLE-ABS-KEY(""JMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""JMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-3710,eqnet-3710,"ガンマカウンター (PerkinElmer, 2480 Wizard)",鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""PerkinElmer"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""PerkinElmer"") AND DOCTYPE(ar OR cp)",3,
eqnet-3712,eqnet-3712,"画像解析装置 (Cytiva, Typhoon FLA 7000)",鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""Cytiva"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Cytiva"") AND DOCTYPE(ar OR cp)",3,
eqnet-3714,eqnet-3714,ガスクロマトグラフ(溶存ガス測定用)(島津製作所・GC-2014),高知大学 海洋コア国際研究所,,ready,"TITLE-ABS-KEY(""GC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""GC"") AND DOCTYPE(ar OR cp)",3,
eqnet-3715,eqnet-3715,高性能液体試料中水銀測定装置(京都電子工業・MD-700B),高知大学 海洋コア国際研究所,,ready,"TITLE-ABS-KEY(""MD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""MD"") AND DOCTYPE(ar OR cp)",3,
eqnet-3716,eqnet-3716,塩分濃度水深濁度計(CTD-T)(RBR・XR-620),高知大学 海洋コア国際研究所,,ready,"TITLE-ABS-KEY(""CTD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""CTD"") AND DOCTYPE(ar OR cp)",3,
eqnet-3718,eqnet-3718,QUANTSTUDIO 3DデジタルPCRシステム,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,ready,"TITLE-ABS-KEY(""QUANTSTUDIO"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""QUANTSTUDIO"") AND DOCTYPE(ar OR cp)",3,
eqnet-3719,eqnet-3719,ハイボリウムエアーサンプラー,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,no_results_verified,"TITLE-ABS-KEY(""ハイボリウムエアーサンプラー その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ハイボリウムエアーサンプラー その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ハイボリウムエアーサンプラー その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ハイボリウムエアーサンプラー その他 その他"") AND AFFIL(""広島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3720,eqnet-3720,卓上型走査電子顕微鏡,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-3721,eqnet-3721,大判プリンター(Canon・PRO-4100S),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,ready,"TITLE-ABS-KEY(""Canon"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Canon"") AND DOCTYPE(ar OR cp)",3,
eqnet-3722,eqnet-3722,核磁気共鳴装置600 (JEOL JNM-ECA600),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,ready,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",3,
eqnet-3724,eqnet-3724,核磁気共鳴装置400 (JEOL JNM-ECZL400),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,ready,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",3,
eqnet-3725,eqnet-3725,"液体窒素製造装置(ULVAC, EMP-14A)",鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,ready,"TITLE-ABS-KEY(""ULVAC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""ULVAC"") AND DOCTYPE(ar OR cp)",3,
eqnet-3726,eqnet-3726,手術室X線撮影診断装置,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,ready,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",3,
eqnet-3727,eqnet-3727,高圧蒸気滅菌装置,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,no_results_verified,"TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND AFFIL(""鹿児島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3728,eqnet-3728,高圧蒸気滅菌装置,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,no_results_verified,"TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""高圧蒸気滅菌装置 培養/恒温恒湿度器/滅菌機機 その他"") AND AFFIL(""鹿児島大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-3729,eqnet-3729,慢性実験テレメトリー自動計測システム,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,no_results_verified,"TITLE-ABS-KEY(""慢性実験テレメトリー自動計測システム 専用測定装置 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""慢性実験テレメトリー自動計測システム 専用測定装置 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""慢性実験テレメトリー自動計測システム 専用測定装置 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""慢性実験テレメトリー自動計測システム 専用測定装置 その他"") AND AFFIL(""鹿児島大学"") AND DOCTYPE(ar OR cp)",0,
